codigo_partido	nombre	coalicion	partidos_coalicion	tradicional	temporalidad	gradonac	ideologia	paso_ideologia	justificacion_ideologia	grupo_representativo_1	paso1_gr	justificacion_gr_1	grupo_representativo_2	paso2_gr	justificacion_gr_2	part_alcaldia	part_asamblea	part_camara	part_concejo	part_gobernacion	part_presidencia	part_presidencia_1v	part_presidencia_2v	part_senado	fuente_ideologia	fuente_gr
20020002	"POLO DEMOCRATICO INDEPENDIENTE - PDI"	0	""	0	"2003-2011"	0	1	2	"Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha. "	98		""	98		""	1	1	0	1	1	0	0	0	0	"https://www.polodemocratico.net/wp-content/uploads/2021/01/ESTATUTOS-MODIFICACIÓN-ENERO-2021.pdf"	"https://reformaspoliticas.org/wp-content/uploads/2020/05/Estatutos-PDA.pdf"
20020003	"MOVIMIENTO SI COLOMBIA"	0	""	0	"2002-2006"	0	4		""	99		""	99		""	1	1	1	1	0	1	0	0	1	""	""
20020005	"COALICION PRESIDENCIA.  PARTIDO FRENTE SOCIAL Y POLITICO Y VIA ALTERNA"	1	"[20010001,19980009]"	0	"2002-2002"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	0	0	1	0	0	0	""	""
20020006	"MOVIMIENTO FUERZA COLOMBIA"	0	""	0	"1997-2003"	0	4		""	99		""	99		""	1	1	1	1	1	1	1	0	1	""	""
20020007	"CABILDO DEL RESGUARDO INDIGENA ZENU SAN ANDRES DE SOTAVENTO CORDOBA"	0	""	0	"2007-2007"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	1	0	0	0	1	0	0	0	0	""	""
20020008	"COALICION SENADO.  MOVIMIENTO COLOMBIA SIEMPRE Y CAMBIO RADICAL"	1	"[19930002,19980002]"	0	"2002-2002"	0	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020009	"COALICION SENADO.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020010	"COALICION SENADO.  MOVIMIENTO TRANSFORMACION NACIONAL Y PARTIDO VIRAJE SOCIAL"	1	"[20020043,19940024]"	0	"2002-2002"	0	4		""	99		""	99		""	0	0	0	0	0	0	0	0	1	""	""
20020011	"COALICION SENADO.  PARTIDO VANGUARDIA MORAL Y VAMOS COLOMBIA"	1	"[20000001,19970003]"	0	"2002-2002"	0	4		""	99		""	99		""	0	0	0	0	0	0	0	0	1	""	""
20020012	"COALICION SENADO.  MOV. POLITICO SI COLOMBIA Y MOVIMIENTO NACIONAL"	1	"[20020003,19780001]"	0	"2002-2002"	0	4		""	99		""	99		""	0	0	0	0	0	0	0	0	1	""	""
20020013	"COALICION SENADO.  MOVIMIENTO NACIONAL Y PARTIDO CONSERVADOR"	1	"[19780001,18490002]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020014	"COALICION SENADO.  MOVIMIENTO DE SALVACION NACIONAL Y PARTIDO CONSERVADOR"	1	"[19900001,18490002]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020015	"COALICION SENADO.  ALTERNATIVA DEMOCRATICA Y MOVIMIENTO COMUNAL Y COMUNITARIO"	1	"[19940001,19980014]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020016	"COALICION SENADO.  PARTIDO LIBERAL - MOVIMIENTO COMUNAL Y COMUNITARIO Y NUEVA COLOMBIA"	1	"[18480001,19980014,19940017]"	0	"2002-2002"	99	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020017	"COALICION SENADO.  MOVIMIENTO COMUNAL Y COMUNITARIO Y MOVIMIENTO CAMBIO RADICAL"	1	"[19980014,19980002]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020018	"COALICION SENADO.  PARTIDO LIBERAL Y MOVIMIENTO COMUNAL Y COMUNITARIO"	1	"[18480001,19980014]"	0	"2002-2002"	1	3		""	98		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020019	"COALICION SENADO.  PARTIDO LIBERAL Y GOLPE"	1	"[18480001,20030011]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020020	"COALICION SENADO.  MOV. NAL. PROGRESISTA Y PARTICIPACION POPULAR"	1	"[19920001,19940019]"	0	"2002-2002"	0	3		""	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020021	"COALICION SENADO.  PARTIDO POPULAR Y PARTIDO CONSERVADOR"	1	"[19970006,18490002]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020022	"COALICION SENADO.  MOV. CAMBIO RADICAL Y CONVERGENCIA POPULAR CIVICA"	1	"[19980002,20000004]"	0	"2002-2002"	0	3		""	99		""	98		""	0	0	0	0	0	0	0	0	1	""	""
20020023	"ASOCIACION DE AUTORIDADES TRADICIONALES WAYUU"	0	""	0	"2002-2002"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	0	0	0	0	0	0	1	""	""
20020024	"MOVIMIENTO POLITICO POR LA SEGURIDAD SOCIAL"	0	""	0	"1997-2003"	0	4		""	99		""	99		""	1	1	1	1	1	0	0	0	1	""	""
20020025	"MOVIMIENTO REVOLUCION DEMOCRATICA"	0	""	0	"2002-2002"	0	4		""	99		""	99		""	0	0	1	0	0	0	0	0	1	""	""
20020026	"ASOCIACION DE ESTUDIANTES AFROCOLOMBIANOS DE LA FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA - AEAFUAC"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020027	"ASOCIACION CULTURAL JUVENTUD UNIDA - ASOCUJU"	0	""	0	"2002-2002"	0	4		""	1	2	"El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020028	"CONSEJO COMUNITARIO GENERAL DEL RIO BAUDO Y SUS AFLUENTES - ACABA"	0	""	0	"2002-2018"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	6	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	0	0	1	0	0	0	0	0	0	""	"https://www.acaba.com.co/public/Acerca"
20020029	"ORGANIZACION ANCESTRICA AFROCOLOMBIANA - OANAC"	0	""	0	"2002-2010"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020030	"ORGANIZACION ETNICA COMUNITARIA AFROCOLOMBIANA - OECA"	0	""	0	"2002-2014"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020031	"FUNDACION FUNDAPAS"	0	""	0	"2002-2010"	0	4		""	1	2	"El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020032	"ASOCIACION NACIONAL DE AFROCOLOMBIANOS DESPLAZADOS - AFRODES"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	"CARACTERIZACIÓN - (afrodescolombia.org)"	""
20020033	"MASAI"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020034	"ORCONE F.C.C.N"	0	""	0	"2002-2002"	0	4		""	1	2	"El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020035	"ORGANIZACION INDIGENA GONAWIHCUA TAYRONA"	0	""	0	"2002-2002"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020036	"FUNDACION PARA EL DESARROLLO ECONOMICO DE LAS COMUNIDADES NEGRAS - FUDECON"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020037	"CONVIVENCIA PACIFICA FUNDACION"	0	""	0	"2002-2010"	0	4		""	1	2	"El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020038	"CABILDO DE RESGUARDO INDIGENA ZENU"	0	""	0	"2002-2002"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020039	"CABILDO INDIGENA DE PIOYA"	0	""	0	"2002-2002"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020040	"CABILDO INDIGENA RESGUARDO DE RIO BLANCO"	0	""	0	"2002-2002"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020041	"COMUNIDAD INDIGENA DE CRISTINIA"	0	""	0	"2002-2002"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	3		""	0	0	1	0	0	0	0	0	0	""	""
20020042	"DESPERTAR AFROCOLOMBIANAS"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020043	"MOVIMIENTO DE TRANSFORMACION NACIONAL"	0	""	0	"2002-2002"	0	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
20020044	"ASOCIACION DOS PARA TODOS"	0	""	0	"2002-2002"	0	4		""	1	2	"El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020045	"ASOCIACION PARA EL FOMENTO DE LAS NEGRITUDES - AFIN"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020046	"QUILOMBO ZUMBI"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020047	"MACROREGION DE LA AMAZONIA"	0	""	0	"2002-2002"	0	4		""	2	2	"El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020048	"COMUNIDADES NEGRAS CORREGIMIENTO LA UNION"	0	""	0	"2002-2002"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020049	"ODENCAN"	0	""	0	"2002-2002"	0	4		""	1	2	"El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020050	"COALICION CAMARA NORTE DE SANTANDER.  ALIANZA POPULAR Y MOVIMIENTO COMUNAL Y COMUNITARIO"	1	"[19900018,19980014]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020051	"COALICION CAMARA VALLE DEL CAUCA.  ANAPO Y MOVIMIENTO COMUNAL Y COMUNITARIO"	1	"[19610001,19980014]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020052	"COALICION CAMARA VALLE DEL CAUCA.  ANAPO Y VIA ALTERNA"	1	"[19610001,19980009]"	0	"2002-2002"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020053	"COALICION CAMARA ANTIOQUIA.  CAMBIO RADICAL Y COLOMBIA SIEMPRE"	1	"[19980002,19930002]"	0	"2002-2002"	0	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020054	"COALICION CAMARA NARIÑO.  CAMBIO RADICAL Y MOVIMIENTO COLOMBIA SIEMPRE"	1	"[19980002,19930002]"	0	"2002-2002"	0	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020055	"COALICION CAMARA VAUPES.  CAMBIO RADICAL Y MOVIMIENTO COLOMBIA SIEMPRE"	1	"[19980002,19930002]"	0	"2002-2002"	0	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020056	"COALICION CAMARA CALDAS.  CAMBIO RADICAL Y CONVERGENCIA POPULAR"	1	"[19980002,20000273]"	0	"2002-2002"	0	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020057	"COALICION CAMARA VALLE DEL CAUCA.  CAMBIO RADICAL Y MOVIMIENTO SI COLOMBIA"	1	"[19980002,20020003]"	0	"2002-2002"	0	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020058	"COALICION CAMARA CALDAS.  CAMBIO RADICAL Y SALVACION NACIONAL"	1	"[19980002,19900033]"	0	"2002-2002"	99	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
20020059	"COALICION CAMARA MAGDALENA.  CAMBIO RADICAL Y MOVIMIENTO NACIONAL"	1	"[19980002,19780001]"	0	"2002-2002"	0	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020060	"COALICION CAMARA META.  MOVIMIENTO CIVICO INDEPENDIENTE Y FRENTE SOCIAL Y POLITICO"	1	"[19920003,20010001]"	0	"2002-2002"	0	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020061	"COALICION CAMARA BOGOTA.  MOVIMIENTO COLOMBIA SIEMPRE Y CAMBIO RADICAL"	1	"[19930002,19980002]"	0	"2002-2002"	0	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020062	"COALICION CAMARA CASANARE.  MOVIMIENTO COMUNAL Y COMUNITARIO Y CAMBIO RADICAL"	1	"[19980014,19980002]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020063	"COALICION CAMARA CAQUETA.  PARTIDO CONSERVADOR Y PARTIDO POPULAR"	1	"[18490002,19970006]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020064	"COALICION CAMARA BOYACA.  PARTIDO CONSERVADOR Y MOVIMIENTO EQUIPO COLOMBIA"	1	"[18490002,19980010]"	0	"2002-2002"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020065	"COALICION CAMARA CALDAS.  PARTIDO LIBERAL Y MOIR"	1	"[18480001,19700002]"	0	"2002-2002"	1	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020066	"COALICION CAMARA META.  PARTIDO LIBERAL Y MOVIMIENTO UNION CRISTIANA UC"	1	"[18480001,19880001]"	0	"2002-2002"	1	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020067	"COALICION CAMARA NORTE DE SANTANDER.  PARTIDO CONSERVADOR - MOVIMIENTO EQUIPO COLOMBIA Y PARTIDO POPULAR"	1	"[18490002,19980010,19970006]"	0	"2002-2002"	0	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020068	"COALICION CAMARA BOGOTA.  ALIANZA TRANSP - MOVIMIENTO NACIONAL  Y PROG-MP"	1	"[20020152,19780001,20020157]"	0	"2002-2002"	0	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
20020069	"COALICION CAMARA CALDAS.  MOVIMIENTO EQUIPO COLOMBIA Y ALTERNATIVA DEMOCRATICA"	1	"[19980010,19940001]"	0	"2002-2002"	99	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020070	"COALICION CAMARA RISARALDA.  MOIR Y RECONSTRUCCION DEMOCRATICA"	1	"[19700002,19980001]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020071	"COALICION CAMARA BOYACA.  PARTIDO LIBERAL Y SOCIALDEMOCRATA COLOMBIANO"	1	"[18480001,19900004]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020072	"COALICION CAMARA CUNDINAMARCA.  FSP - UD - PSOC Y MCOMUNAL"	1	"[20020155,19820001,19900004,19760021]"	0	"2002-2002"	99	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
20020073	"COALICION CAMARA SANTANDER.  PARTIDO LIBERAL - PARTIDO CONSERVADOR - ANAPO Y MOVIMIENTO VAMOS COLOMBIA"	1	"[18480001,18490002,19610001,19970003]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020074	"COALICION CAMARA QUINDIO.  PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOVIMIENTO UNION CRISTIANA UC"	1	"[18480001,18490002,19880001]"	1	"2002-2002"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020075	"COALICION CAMARA ATLANTICO.  MOVIMIENTO M19 Y CONVERGENCIA CIUDADANA"	1	"[19900007,19970002]"	0	"2002-2002"	99	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020076	"COALICION CAMARA META.  MOIR Y UNIDAD DEMOCRATICA"	1	"[19700002,19820001]"	0	"2002-2002"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020077	"COALICION CAMARA BOGOTA.  MOVIMIENTO ALTERNATIVA DEMOCRATICA Y MOVIMIENTO POLITICO"	1	"[19940001,.]"	0	"2002-2002"	0	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
20020078	"COALICION CAMARA BOGOTA.  MOVIMIENTO ALTERN DEMOC Y MOVIMIENTO COMUNAL Y COMUNITARIO"	1	"[19940001,19980014]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020080	"COALICION CAMARA TOLIMA.  MOVIMIENTO CIUDADANO Y MOVIMIENTO M19"	1	"[20000012,19900007]"	0	"2002-2002"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020081	"COALICION CAMARA NORTE DE SANTANDER.  DEMOCRACIA COLOMBIANA - VIA ALTERNA Y FRENTE SOCIAL Y POLITICO"	1	"[20020153,19980009,20010001]"	0	"2002-2002"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020082	"COALICION CAMARA CUNDINAMARCA.  MOVIMIENTO NACIONAL Y MOVIMIENTO PROGRESISMO"	1	"[19780001,20000021]"	0	"2002-2002"	0	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
20020083	"COALICION CAMARA BOGOTA.  MOVIMIENTO COMUANL Y COMUNITARIO Y ALTERNATIVA DEMOCRATICA"	1	"[19980014,19940001]"	0	"2002-2002"	0	3		""	98		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020084	"COALICION CAMARA BOGOTA.  MOVIMIENTO ASI - MOVIMIENTO CIVICO INDEPENDIENTE Y MOVIMIENTO COMUNAL Y COMUNITARIO"	1	"[19910002,19920003,19980014]"	0	"2002-2002"	0	4		""	2	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	0	0	1	0	0	0	0	0	0	""	""
20020085	"COALICION CAMARA ANTIOQUIA.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020086	"COALICION CAMARA SANTANDER.  PARTIDO CONSERVADOR Y MOVIMIENTO EQUIPO COLOMBIA"	1	"[18490002,19980010]"	0	"2002-2002"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020087	"COALICION CAMARA MAGDALENA.  PARTIDO CONSERVADOR Y PARTIDO LIBERAL"	1	"[18490002,18480001]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020088	"COALICION CAMARA CUNDINAMARCA.  PARTIDO CONSERVADOR Y SOMOS COLOMBIA"	1	"[18490002,19980008]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020089	"COALICION CAMARA RISARALDA.  PARTIDO LIBERAL Y MOVIMIENTO CIVICO INDEPENDIENTE"	1	"[18480001,19920003]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020090	"COALICION CAMARA CAQUETA.  PARTIDO LIBERAL Y MOVIMIENTO CIVICO INDEPENDIENTE"	1	"[18480001,19920003]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020091	"COALICION CAMARA BOGOTA.  PARTIDO LIBERAL Y CONC. CIVICA NACIONAL"	1	"[18480001,19940002]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020092	"COALICION CAMARA VALLE DEL CAUCA.  PARTIDO LIBERAL Y MOVIMIENTO NACIONAL"	1	"[18480001,19780001]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020093	"COALICION CAMARA LA GUAJIRA.  PARTIDO LIBERAL Y MOVIMIENTO NACIONAL"	1	"[18480001,19780001]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020094	"COALICION CAMARA BOGOTA.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020095	"COALICION CAMARA CUNDINAMARCA.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020096	"COALICION CAMARA LA GUAJIRA.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020097	"COALICION CAMARA MAGDALENA.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020098	"COALICION CAMARA NORTE DE SANTANDER.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020099	"COALICION CAMARA TOLIMA.  PARTIDO LIBERAL Y PARTIDO CONSERVADOR"	1	"[18480001,18490002]"	1	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020100	"COALICION CAMARA CUNDINAMARCA.  PARTIDO LIBERAL Y SOMOS COLOMBIA"	1	"[18480001,19980008]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020101	"COALICION CAMARA RISARALDA.  PARTIDO LIBERAL Y MOVIMIENTO VAMOS COLOMBIA"	1	"[18480001,19970003]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020102	"COALICION CAMARA ANTIOQUIA.  PARTIDO CONSERVADOR Y CONV. POP CIVICA"	1	"[18490002,20000004]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
20020103	"COALICION CAMARA CIRCUNSCRIPCION EXTERIOR. PARTIDO CONSERVADOR Y CONVERGENCIA POPULAR CIVICA"	1	"[18490002,20000004]"	0	"2002-2002"	1	3		""	99		""	98		""	0	0	1	0	0	0	0	0	0	""	""
