"codigo_partido","nombre","cluster","tradicional","gradonac","ideologia"
19920023,"MOVIMIENTO TERCERA EDAD","2",0,99,4
19920024,"L<U+00CD>DERES INDEPENDIENTES","2",0,99,4
19920025,"FUERZA POPULAR DEMOCR<U+00C1>TICA","2",0,99,4
19920026,"MOVIMIENTO DEL PROGRESO COLOMBIANO","2",0,99,4
19920027,"MOVIMIENTO INTEGRACI<U+00D3>N SANANDRESITOS Y COMERCIOS POPULARES","2",0,99,4
19920028,"EXPRESI<U+00D3>N POPULAR","2",0,99,4
19920029,"PRESENCIA POPULAR","2",0,99,4
19920030,"PARTIDO NEO-NAZI COLOMBIANO","2",0,99,4
19920031,"RENOVACI<U+00D3>N POL<U+00CD>TICA COLOMBIANA","2",0,99,4
19920032,"MOVIMIENTO INDEPENDIENTE","2",0,99,4
19920033,"GREMIOS POPULARES UNIDOS LIBERALES","2",0,99,4
19920034,"MOVIMIENTO GENTE BUENA<U+2026> COMO UD","2",0,99,4
19920035,"MOVIMIENTO COMUNITARIO SOL","2",0,99,4
19920036,"MOVIMIENTO DE ACCI<U+00D3>N NACIONALISTA","2",0,99,4
19920037,"MOVIMIENTO NACIONAL RESERVAS FF AA","2",0,99,4
19920038,"SOMOS COLOMBIA DEMOCRATICA","2",0,99,4
19920039,"TECNOCRACIA RESERVAS F.F A.A Y POLIC<U+00CD>A","2",0,99,4
19920040,"MOVIMIENTO L<U+00CD>DERES POPULARES","2",0,99,4
19920041,"COMPROMISO C<U+00CD>VICO CRISTIANO CON LA COMUNIDAD C-4","4",0,99,4
19920042,"PODER DEMOCR<U+00C1>TICO ""PODEMOS""","2",0,99,4
19920043,"TRANSFORMACI<U+00D3>N LIBERAL","2",0,99,4
19920044,"MOVIMIENTO ACUDA LIBERAL","2",0,99,4
19920045,"MOVIMIENTO NACIONAL ESTUDIANTIL","2",0,99,4
19920046,"POR COLOMBIANOS LIBERALES UNIDOS","2",0,99,4
19920047,"MOVIMIENTO DE UNI<U+00D3>N Y DIGNIDAD RAFA<U+00C9>L URIBE URIBE","2",0,99,4
19920048,"FID. FUERZA DE INTEGRACI<U+00D3>N DEMOCR<U+00C1>TICA","2",0,99,4
19920049,"MOVIMIENTO DE UNIDAD CON TODO POR EL SUR","2",0,99,4
19920050,"FRENTE DE PARTICIPACI<U+00D3>N CIUDADANA","2",0,99,4
19920051,"INDEPENDIENTE ""SIM<U+00D3>N BOL<U+00CD>VAR""","2",0,99,4
19920052,"MOVIMIENTO C<U+00CD>VICO PARA UN MEJOR FUTURO","2",0,99,4
19920053,"CAMBIO LIBERAL","2",0,99,4
19920055,"CORPORACI<U+00D3>N AMIGOS DE LA COSTA","2",0,99,4
19920056,"NUESTROS DERECHOS Y LOS NI<U+00D1>OS","2",0,99,4
19920057,"UNIR UNI<U+00D3>N NACIONAL INDEPENDIENTE Y RENOVADORA","2",0,99,4
19920058,"HORIZONTE LIBERAL","2",0,99,4
19920085,"INTEGRACI<U+00D3>N POPULAR","2",0,99,4
19920133,"MOVIMIENTO MUTUALISTA","2",0,99,4
19920150,"MOVIMIENTO DE INTEGRACI<U+00F3>N POPULAR LIBERAL","2",0,99,4
19920183,"ACCI<U+00D3>N LIBERAL ECOL<U+00D3>GICA","2",0,99,4
19929999,"OTROS PARTIDOS O MOVIMIENTOS DE 1992","2",0,99,4
19930001,"MOVIMIENTO APERTURA LIBERAL","4",0,0,4
19930002,"MOVIMIENTO COLOMBIA SIEMPRE","3",0,0,3
19940001,"MOVIMIENTO ALTERNATIVA DEMOCRATICA","4",0,0,1
19940002,"MOVIMIENTO CONCERTACION CIVICA NACIONAL","4",0,0,4
19940003,"COALICION PRESIDENCIA 1994-COMPROMISO COLOMBIA","4",0,99,4
19940004,"FUERZA INDEPENDIENTE","2",0,0,4
19940005,"MOVIMIENTO JEGA -JORGE ELIECER GAITAN AYALA","4",0,0,4
19940006,"COALICION PRESIDENCIA 1994-ANDRES PRESIDENTE","4",0,99,4
19940007,"MOVIMIENTO DEFENSA CIUDADANA","4",0,0,4
19940008,"MOVIMIENTO CRISTIANO INDEPENDIENTE","4",0,0,2
19940009,"ORGANIZACION PARA LA PAZ NACIONAL","4",0,0,4
19940010,"CREA-NO A LA GUERRA","4",0,0,4
19940011,"FRENTE MORAL","4",0,0,4
19940012,"MOVIMIENTO CIVICO PROTESTAR","4",0,0,4
19940013,"SOMOS LIBRES","4",0,0,4
19940014,"C.G.T.  CRISTIANA","4",0,0,2
19940015,"MOVIMIENTO CONVERGENCIA NACIONAL","4",0,0,4
19940016,"MOVIMIENTO FUERZA PROGRESISTA","2",0,0,4
19940017,"MOVIMIENTO NUEVA COLOMBIA","3",0,0,3
19940018,"MOVIMIENTO DE INTEGRACION REGIONAL - IR","3",0,0,3
19940019,"MOVIMIENTO DE PARTICIPACION POPULAR","4",0,0,3
19940022,"MOVIMIENTO RENOVACION DEMOCRATICA","2",0,0,4
19940024,"PARTIDO VIRAJE SOCIAL - PVS","2",0,0,4
19940025,"G.S.C TODO POR PASTO","2",0,0,4
19940026,"MOVIMIENTO LIBERALISMO INDEPENDIENTE DE RESTAURACION Y LIDERAZGO","2",0,0,4
19940027,"MOVIMIENTO CIVICO POR FUSAGASUGA","2",0,0,4
19940028,"RESTAURACION MORAL DE SAHAGUN MIPOL","2",0,0,4
19940029,"MOVIMIENTO POR LA EDUCACION, TRABAJO Y CAMBIO SOCIAL","2",0,0,4
19940030,"MOVIMIENTO NACIONAL AYUDA MUTUA","2",0,0,4
19940031,"MOVIMIENTO POLITICO CONCERTACION CIVICA","2",0,0,4
19940032,"SOBERANIA POPULAR","2",0,0,4
19940033,"RESERVA MORAL SIGLO XXI","2",0,0,4
19940034,"PROPUESTA CIUDADANA","2",0,0,4
19940035,"RENOVACION SOCIAL CATOLICA","2",0,0,4
19940036,"MOVIMIENTO SOCIAL AGRARIO","2",0,0,4
19940037,"FUERZA AGROPECUARIA NACIONAL","2",0,0,4
19940038,"EMPRESARIOS Y TRABAJADORES POR COLOMBIA","2",0,0,4
19940039,"ALIANZA MORAL POR COLOMBIA AMOR","2",0,0,4
19940040,"ACCION DEMOCRATICA CIUDADANA","2",0,0,4
19940041,"UNION NACIONAL INDEPENDIENTE Y R - UNIR","3",0,0,1
19940042,"ACCION","2",0,0,4
19940043,"MOVIMIENTO POLITICO ACTITUD RENOVADORA","2",0,0,4
19940044,"COMUNIDADES INDIGENAS","2",0,0,4
19940045,"COMUNIDADES NEGRAS","4",0,99,4
19940046,"CONVERGENCIA DEMOCRATICA","2",0,0,4
19940047,"LA UNIVERSIDAD AL CONGRESO","2",0,0,4
19940048,"MOVIMIENTO CIVICO DE INTEGRACION SOCIAL","2",0,0,4
19940049,"MOVIMIENTO CULTURAL POPULAR","2",0,0,4
19940050,"NUEVO PROYECTO","2",0,0,4
19940051,"NUEVA FUERZA DEMOCRATICA EQUIPO UNIONISTA","2",0,0,4
19940052,"COALICION SENADO 1994.  NUEVA FUERZA DEMOCRATICA Y MURCO","1",0,0,3
19940053,"COALICION SENADO 1994.  PARTIDO CONSERVADOR Y FUERZA PROGRESISTA","1",0,1,3
19940054,"CONVERGENCIA CIVICA MULTIPARTIDO","2",0,0,4
19940055,"IZQUIERDA NUEVA","3",0,0,1
19940056,"EDUCACION, TRABAJO Y CAMBIO SOCIAL","2",0,0,4
19940057,"PARTIDO INDIGENA COLOMBIANO - PIC","2",0,0,4
19940058,"CORRIENTE DE RENOVACION","2",0,0,4
19940059,"MOVIMIENTO INDIGENA COLOMBIANO - MIC","2",0,0,4
19940060,"MOVIMIENTO RENOVADOR COLOMBIANO","2",0,0,4
19940061,"MOVIMIENTO DE INTEGRACION CRISTIANO","3",0,0,2
19940062,"MOVIMIENTO CIVICO AMAZONAS UNIDO","2",0,0,4
19940063,"MOVIMIENTO AMIGOS POR COLOMBIA","2",0,0,4
19940064,"INTEGRACION CIVIA POPULAR","2",0,0,4
19940065,"CAMBIO DEMOCRACIA MALCON","2",0,0,4
19940066,"ACCION COMUNITARIA","2",0,0,4
19940067,"ALIANZA RESERVA ACCION CIVICA","2",0,0,4
19940068,"UNION CIVICA","2",0,0,4
19940069,"CONVERGENCIA CIVICA EL META","2",0,0,4
19940071,"CONVERGENCIA POPULAR CALDENSE","2",0,0,4
19940072,"EQUIPO LIBRE ADN","2",0,0,4
19940074,"LIBERAL DEL PROGRESO","2",0,0,4
19940075,"MOVIMIENTO DE INTEGRACION HUMANA","2",0,0,4
19940076,"RESTAURACION CONSERVADORA","3",0,0,2
19940077,"UNION NACIONAL DE IZQUIERDA REVOLUCIONARIA","3",0,0,1
19940078,"PROTESTEMOS","4",0,99,4
19940081,"CONCERTACI<U+00D3>N C<U+00CD>VICA NACIONAL","4",0,99,4
19940082,"L<U+00CD>DER MADRES COMUNITARIAS","2",0,99,4
19940083,"ANDRES PRESIDENTE","4",0,99,4
19940085,"COMPROMISO COLOMBIA","4",0,99,4
19949999,"OTROS PARTIDOS O MOVIMIENTO DE 1994","2",0,99,4
19960001,"MOVIMIENTO CIVICO SERIEDAD POR COLOMBIA","2",0,0,4
19970001,"MOVIMIENTO OPCION CIUDADANA","2",0,0,4
19970002,"MOVIMIENTO CONVERGENCIA CIUDADANA","3",0,0,3
19970003,"VAMOS COLOMBIA","2",0,0,4
19970004,"MOVIMIENTO DE INTEGRACION NACIONAL","2",0,0,4
19970005,"MOVIMIENTO INTEGRACION POPULAR - MIPOL","3",0,0,3
19970006,"PARTIDO POPULAR COLOMBIANO","2",0,0,4
19970007,"MOVIMIENTO REVOLUCIONARIO FUERZA DEMOCRATICA","2",0,0,4
19970008,"MOVIMIENTO AUTONOMIA CIUDADANA","2",0,0,4
19970009,"MOVIMIENTO ARENA","2",0,0,4
19970010,"MOVIMIENTO GANAS","2",0,0,4
19970011,"INTEGRACI<U+00D3>N C<U+00CD>VICA DEMOCR<U+00C1>TICA","2",0,0,4
19970012,"CIVICO ECOLOGICO","2",0,0,4
19970013,"MOVIMIENTO OPCION VIDA","4",0,0,4
19979999,"OTROS PARTIDOS O MOVIMIENTOS DE 1997","2",0,99,4
19980001,"MOVIMIENTO RECONSTRUCCION DEMOCRATICA NACIONAL","4",0,0,3
19980002,"MOVIMIENTO CAMBIO RADICAL","3",0,0,3
19980003,"PARTIDO VERDE OXIGENO","4",0,0,4
19980004,"MOVIMIENTO COLOMBIA MI PAIS","2",0,0,4
19980005,"MOVIMIENTO ALTERNATIVO DE AVANZADA SOCIAL - ALAS","3",0,0,2
19980006,"MOVIMIENTO HUMBERTISTA","2",0,0,4
19980007,"MOVIMIENTO HUELLA CIUDADANA","3",0,0,3
19980008,"MOVIMIENTO SOMOS COLOMBIA","2",0,0,4
19980009,"MOVIMIENTO VIA ALTERNA","3",0,0,1
19980010,"MOVIMIENTO EQUIPO COLOMBIA","3",0,0,2
19980013,"MOVIMIENTO CIVICO DE PARTICIPACION CIUDADANA","2",0,0,4
19980014,"MOVIMIENTO COMUNAL Y COMUNITARIA DE COLOMBIA","4",0,0,4
19980015,"MOVIMIENTO 19 DE ABRIL","4",0,0,1
19980016,"FRENTE INDEPENDIENTE CIVICO POPULAR - FICIP","2",0,0,4
19980017,"MOVIMIENTO AGROPECUARIO COLOMBIANO - MAC","2",0,0,4
19980018,"MOVIMIENTO OPCION SOLIDARIDAD","2",0,0,4
19980019,"MOVIMIENTO POLITICO MANOS UNIDAS","2",0,0,4
19980020,"MOVIMIENTO OXIGENO LIBERAL","2",0,0,4
19980021,"MOVIMIENTO POLITICO MUJERES 2000","2",0,0,4
19980022,"MOVIMIENTO INTEGRACION DEMOCRATICA","3",0,0,1
19980023,"MOVIMIENTO 98","2",0,0,4
19980024,"MOVIMIENTO ORIENTACION ECOLOGICA","4",0,0,4
19980025,"MOVIMIENTO NACIONAL POR LA RECREACION Y EL DEPORTE","2",0,0,4
19980026,"MOVIMIENTO COLOMBIA MISION COLECTIVA","2",0,0,4
19980027,"NACIONAL COMUNIDADES NEGRAS PALENQUE AFR","2",0,0,4
19980028,"MOVIMIENTO CIUDADANOS EN FORMACION","4",0,0,4
19980029,"MOVIMIENTO EL COLECTIVO - RENOVACION P","2",0,0,4
19980030,"MOVIMIENTO POLITICO GRU ORG LIDE POP - GOLPE","2",0,0,4
19989999,"OTROS PARTIDOS O MOVIMIENTOS DE 1998","2",0,99,4
19990003,"COMPROMISO CIUDADANO POR COLOMBIA","2",0,0,4
20000001,"MOVIMIENTO RENOVADOR DE ACCION SOCIAL - MORAL","2",0,0,4
20000002,"G.S.C CONVERGENCIA POR CALI","2",0,0,4
20000003,"MOVIMIENTO CIVICO INDEPENDIENTE BUCARAMANGA HUMANA, PROSPERA Y BIEN ADMINISTRADA","2",0,0,4
20000004,"MOVIMIENTO CONVERGENCIA POPULAR CIVICA","2",0,0,4
20000005,"MOVIMIENTO INDEPENDIENTE FRENTE DE ESPERANZA","2",0,0,4
20000006,"MOVIMIENTO CIVICO ALIANZA POPULAR POR VELEZ","2",0,0,4
20000007,"MOVIMIENTO CIVICO UNIDOS POR LA DIGNIDAD","2",0,0,4
20000008,"MOVIMIENTO CAQUETA ES COLOMBIA","2",0,0,4
20000009,"MOVIMIENTO CIVICO POPULAR DE RIVERA","2",0,0,4
20000010,"MOVIMIENTO CIVICO SOCIAL POR GACHETA","2",0,0,4
20000011,"MOVIMIENTO DE INTEGRACION POPULAR - MIPOL","3",0,0,3
20000012,"MOVIMIENTO CIUDADANO","3",0,0,1
20000013,"COALICION ALCALDIA ZAPATOCA .PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000014,"MOVIMIENTO SOCIAL Y PARTICIPATIVO","2",0,0,4
20000015,"MOVIMIENTO UNION NACIONAL POR LA SEGURIDAD","2",0,0,4
20000016,"MOVIMIENTO INDEPENDIENTE PROYECCION SIGLO XXI","2",0,0,4
20000017,"MOVIMIENTO UNIDOS POR BUESACO","2",0,0,4
20000018,"COALICION ALCALDIA FLORIDABLANCA-SANTANDER.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000019,"MOVIMIENTO CIVICO POR SONSON","2",0,0,4
20000020,"COALICION ALCALDIA SONSON-ANTIOQ.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000021,"MOVIMIENTO PROGRESISMO DEMOCRATICO","2",0,0,4
20000022,"MOVIMIENTO UNETE COLOMBIA","2",0,0,4
20000023,"G.S.C UNIDOS POR ACEVEDO","2",0,0,4
20000024,"MOVIMIENTO UNIONISTA","3",0,0,2
20000025,"MOVIMIENTO SOCIAL INDEPENDIENTE - SI","2",0,0,4
20000026,"COALICION ALCALDIA TURBACO-BOLIVAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000027,"COALICION ALCALDIA LABRANZAGRANDE-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000028,"G.S.C POR MARIA EMMA, FIRMES POR BOGOTA","2",0,0,4
20000029,"G.S.C REIVINDICACION POPULAR PARTICIPATIVA","2",0,0,4
20000030,"COALICION ALCALDIA TUQUERRES-NARI<U+00D1>O.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000031,"G.S.C TODOS POR ANZOATEGUI","2",0,0,4
20000032,"COALICION ALCALDIA CURITI-SANTANDER.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000033,"G.S.C UNIDOS MONTA<U+00D1>ITA CRECE CON NOSOTROS","2",0,0,4
20000034,"G.S.C UNIDOS POR FLORIDABLANCA","2",0,0,4
20000035,"G.S.C UNION CIVICA POPULAR CHUCURETE<U+00D1>A","2",0,0,4
20000036,"PARTIDO POLITICO MIRA","3",0,0,1
20000037,"COALICION ALCALDIA PUEBLOVIEJO-MAGDALENA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000038,"COALICION ALCALDIA CHINCHINA-CALDAS.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000039,"COALICION ALCALDIA EL CARMEN DE CHUCURI-SANTANDER.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOV. UNION CRISTIANA","1",1,1,2
20000040,"COALICION ALCALDIA PAMPLONA-NORTE.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y PARTIDO SOCIALDEMOCRATA COLOMBIANO","1",1,1,3
20000041,"COALICION ALCALDIA BUGALAGRANDE-VALLE.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y PARTIDO SOCIALISTA DEMOCRATICA","1",1,1,3
20000042,"COALICION ALCALDIA IBAGUE-TOLIMA.PARTIDO LIBERAL - PARTIDO CONSERVADOR - CONVER. CIUDADANA Y MOVIMIENTO C4","1",0,1,3
20000043,"COALICION ALCALDIA CURITI-SANTANDER.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOVIMIENTO CONVERGENCIA CIUDADANA","1",1,1,3
20000044,"COALICION ALCALDIA PUENTE NACIONAL-SANTANDER.PARTIDO LIBERAL - PARTIDO CONSERVADOR - MOVIMIENTO 19 DE ABRIL Y MOV. COMUNAL Y COMUNITARIO","1",0,1,3
20000045,"COALICION ALCALDIA CERETE-CORDOBA.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOVIMIENTO COMUNAL Y COMUNITARIO","1",1,1,3
20000046,"COALICION ALCALDIA SANTA BARBARA-ANTIOQ.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y CAMBIO RADICAL","1",1,1,3
20000047,"COALICION ALCALDIA TUQUERRES-NARI<U+00D1>O.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOVIMIENTO UNIONISTA","1",1,1,2
20000048,"COALICION ALCALDIA CALDAS-ANTIOQ.PARTIDO LIBERAL - PARTIDO CONSERVADOR - MRD Y MPU","2",0,1,4
20000049,"COALICION ALCALDIA GUARNE-ANTIOQ.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y RENOVACION DEMOCRATICA","1",1,1,3
20000050,"COALICION ALCALDIA NATAGAIMA-TOLIMA.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y PARTICIPACION COMUNITARIA","1",1,1,3
20000051,"COALICION ALCALDIA MEDELLIN-ANTIOQ.PARTIDO CONSERVADOR - FUERZA PROGRESISTA Y PROGRESISMO DEMOCRATICO","2",0,0,4
20000052,"COALICION ALCALDIA FLORIDABLANCA-SANT.PARTIDO LIBERAL COLOMBIANO - PARTIDO CONSERVADOR COLOMBIANO Y MOVIMIENTO VAMOS","1",1,1,3
20000053,"COALICION ALCALDIA BARRANQUILLA-ATLANTICO.PARTIDO LIBERAL - PARTIDO CONSERVADOR - MNC - MOIR - PARTIDO VIRAJE SOCIAL Y MOV. 19 DE ABRIL","1",0,99,3
20000054,"COALICION ALCALDIA SANTA MARTA-MAG.PARTIDO LIBERAL COLOMBIANO Y PARTIDO CONSERVADOR COLOMBIANO","1",1,1,3
20000055,"COALICION ALCALDIA PUERTO COLOMBIA-ATLANTICO.PARTIDO LIBERAL Y MOVIMIENTO NACIONAL","1",0,1,3
20000056,"COALICION ALCALDIA YUMBO-VALLE.PARTIDO LIBERAL - MOVIMIENTO 19 DE ABRIL Y PARTIDO CONSERVADOR","1",1,1,3
20000057,"COALICION ALCALDIA PALMAS DEL SOCORRO-SANTANDER.PARTIDO LIBERAL - MOV. SALVACION NACIONAL Y CAMBIO RADICAL","1",0,0,3
20000058,"COALICION ALCALDIA CONCORDIA-ANTIOQ.PARTIDO LIBERAL Y FUERZA PROGRESISTA","1",0,1,3
20000059,"COALICION ALCALDIA SAN GIL-SANTANDER.PARTIDO LIBERAL Y NUEVA COLOMBIA","1",0,1,3
20000060,"COALICION ALCALDIA GINEBRA-VALLE.PARTIDO LIBERAL Y MOVIMIENTO C4","3",0,1,3
20000061,"COALICION ALCALDIA EL BANCO-MAGD.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000062,"COALICION ALCALDIA CHARALA-SANTANDER.PARTIDO LIBERAL -PSOC Y MOV. COMUNAL Y COMUNITARIO","1",0,99,3
20000063,"COALICION ALCALDIA LA APARTADA-CORD.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000064,"COALICION ALCALDIA CALI-VALLE.PARTIDO LIBERAL COLOMBIANO - PSD - MOVIMIENTO VIA ALTERNA","1",0,0,3
20000065,"COALICION DOSQUEBRADAS-RISARALDA.PARTIDO LIBERAL Y CON. POPULAR CIVICA","1",0,1,3
20000066,"COALICION ALCALDIA CARTAGENA-BOLIVAR.PARTIDO LIBERAL Y MOVIMIENTO CIUDADANO","1",0,1,3
20000067,"COALICION ALCALDIA NATAGAIMA-TOLIMA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000068,"COALICION ALCALDIA YUMBO-VALLE.PARTIDO LIBERAL Y PARTIDO HUMBERTISTA","1",0,1,3
20000069,"COALICION ALCALDIA PIOJO-ATLANTICO.PARTIDO LIBERAL - MCSC - Y PARTIDO VIRAJE SOCIAL","2",0,99,4
20000070,"COALICION ALCALDIA TOLEDO-NORTE.PARTIDO LIBERAL Y APERTURA LIBERAL","1",0,1,3
20000071,"COALICION ALCALDIA PIEDECUESTA-SANT. PARTIDO LIBERAL Y CONV. CIUDAD NACIONAL","1",0,1,3
20000072,"COALICION ALCALDIA BARBOSA-ANTIOQ.PARTIDO LIBERAL COLOMBIANO Y CONVERGENCIA CIUDADANA","1",0,1,3
20000073,"COALICION ALCALDIA BELEN DE LOS ANDAQUIES-CAQUETA.PARTIDO LIBERAL Y MOVIMIENTO COMUNAL Y COMUNITARIO","3",0,1,3
20000074,"COALICION ALCALDIA GRANADA-META.PARTIDO LIBERAL Y CAMBIO RADICAL","1",0,1,3
20000075,"COALICION ALCALDIA OICATA-BOYACA.PARTIDO LIBERAL Y MOVIMIENTO SOMOS COLOMBIA","1",0,1,3
20000076,"COALICION ALCALDIA DAGUA-VALLE.PARTIDO LIBERAL Y MOVIMIENTO UNIONISTA","1",0,1,3
20000077,"COALICION ALCALDIA DE CALI-VALLE.PARTIDO LIBERAL COLOMBIANO Y MOVIMIENTO HUELLA CIUDADANA","3",0,1,3
20000078,"COALICION ALCALDIA VALLEDUPAR-CESAR.PARTIDO LIBERAL Y MOVIMIENTO ALAS","1",0,1,3
20000079,"COALICION ALCALDIA COROMORO-SANTANDER.PARTIDO LIBERAL - MOVIMIENTO NUEVO LIBERALISMO Y PARTIDO CONSERVADOR","1",1,1,3
20000080,"COALICION ALCALDIA SOCORRO-SANTANDER.PARTIDO LIBERAL - NUEVO LIBERALISMO - CONV CIUDADANA Y MOV. NUEVA COLOMBIA","1",0,99,3
20000081,"COALICION ALCALDIA GUARNE-ANTIOQ.PARTIDO CONSERVADOR Y FUERZA PROGRESISTA","1",0,1,3
20000082,"COALICION ALCALDIA CIENAGA DE ORO-CORDOBA.PARTIDO LIBERAL Y MIPOL","1",0,1,3
20000083,"COALICION ALCALDIA MAGANGUE-BOLIVAR.PARTIDO LIBERAL Y MOVIMIENTO UNIDO","3",0,1,3
20000084,"COALICION ALCALDIA MALAMBO-ATLANTICO.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000085,"COALICION ALCALDIA ANZA-ANTIOQ.PARTIDO LIBERAL - FUERZA PROGRESISTA Y MOV. NACIONAL","2",0,99,4
20000086,"COALICION ALCALDIA SAN JUAN DEL CESAR-GUAJIRA.PARTIDO LIBERAL COLOMBIANO Y MORAL","1",0,1,3
20000087,"COALICION ALCALDIA RIOSUCIO-CALDAS.PARTIDO LIBERAL - ALIANZA SOCIAL INDIGENA Y PARTIDO CONSERVADOR","1",1,1,3
20000088,"COALICION ALCALDIA LA LLANADA-NARI<U+00D1>O.PARTIDO LIBERAL Y MOVIMIENTO CONSERVADOR INDEPENDIENTE","1",0,1,3
20000089,"COALICION ALCALDIA RIOHACHA-GUAJIRA.PARTIDO LIBERAL - MOVIMIENTO LIDER Y MOVIMIENTO MORAL","1",0,99,3
20000090,"COALICION ALCALDIA CACHIPAY-CUND.PARTIDO LIBERAL Y MOVIMIENTO UNAMONOS","2",0,1,4
20000091,"COALICION ALCALDIA SALDA<U+00D1>A-TOLIMA.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y PSOC","1",1,1,3
20000092,"COALICION ALCALDIA YUMBO-VALLE.PARTIDO CONSERVADOR - PARTIDO LIBERAL - PARTIDO SOCIALISTA DEMOCRATICA Y MCC DE COL","1",0,1,3
20000093,"COALICION ALCALDIA SIMITI-BOLIVAR.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y MOVIMIENTO CIUDADANO","1",1,1,3
20000094,"COALICION ALCALDIA SAN GIL-SANTANDER.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y CONVERGENCIA CIUDADANA","1",1,1,3
20000095,"COALICION ALCALDIA ITAGUI-ANTIOQ.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y REN. DEMOCRAT","1",1,1,3
20000096,"COALICION ALCALDIA MELGAR-TOLIMA.PARTIDO CONSERVADOR - PARTIDO LIBERAL - VAMOS COLOMBIA Y ANAPO","1",0,1,3
20000097,"COALICION ALCALDIA SUTATENZA-BOYACA.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000098,"COALICION ALCALDIA CANALETE-CORDOBA.PARTIDO CONSERVADOR - MOV. NACIONAL Y PARTIDO LIBERAL","1",1,1,3
20000099,"COALICION ALCALDIA DE BOGOTA.PARTIDO CONSERVADOR - MOV.NAL - CPC Y FUERZA","2",0,0,4
20000100,"COALICION ALCALDIA NEIRA-CALDAS.PARTIDO CONSERVADOR - SALVACION NACIONAL CON POP. CIV","1",0,1,3
20000101,"COALICION ALCALDIA ITAGUI-ANTIOQ.PARTIDO CONSERVADOR YNUEVA COLOMBIA","1",0,1,3
20000102,"COALICION ALCALDIA URIBIA-GUAJIRA.PARTIDO CONSERVADOR Y AICO","3",0,1,3
20000103,"COALICION ALCALDIA DE CALI-VALLE.PARTIDO CONSERVADOR COLOMBIANO - MOVIMIENTO CIVICO INDEPENDIENTE Y MOVIMIENTO UNIONISTA","1",0,0,2
20000104,"COALICION ALCALDIA BARICHARA-SANTANDER.PARTIDO CONSERVADOR Y MOVIMIENTO CIVICO INDEPENDIENTE","1",0,1,3
20000105,"COALICION ALCALDIA SANTA MARIA-BOYACA.PARTIDO CONSERVADOR - PSOC","1",0,1,3
20000106,"COALICION ALCALDIA CACOTA-NORTE.PARTIDO CONSERVADOR Y MOV. PART. POPULAR","1",0,1,3
20000107,"COALICION ALCALDIA PUENTE NACIONAL-SANTANDER.PARTIDO CONSERVADOR Y PARTICIPACION POPULAR","1",0,1,3
20000108,"COALICION ALCALDIA LEBRIJA-SANTANDER.PARTIDO CONSERVADOR Y APERTURA LIBERAL","1",0,1,2
20000109,"COALICION ALCALDIA RIOVIEJO-BOLIVAR.PARTIDO CONSERVADOR COLOMBIANO Y APERTURA LIBERAL","1",0,1,2
20000110,"COALICION ALCALDIA JORDAN-SANTANDER.PARTIDO CONSERVADOR Y CONV. CIUDADANA","1",0,1,3
20000111,"COALICION ALCALDIA SUAZA-HUILA.PARTIDO CONSERVADOR Y PARTIDO COMUNAL Y COMUNITARIO","3",0,1,3
20000112,"COALICION ALCALDIA SEGOVIA-ANTIOQ.CAMBIO RADICAL Y PARTIDO CONSERVADOR COLOMBIANO","1",0,1,3
20000113,"COALICION ALCALDIA TOCA-BOYACA.PARTIDO CONSERVADOR Y SOMOS COLOMBIA","1",0,1,3
20000114,"COALICION ALCALDIA EL CERRITO-VALLE.PARTIDO CONSERVADOR Y PARTIDO ALAS","1",0,1,2
